RowNumber;CustomerId;CreditScore;Geography;Gender;Age;Tenure;Balance;NumOfProducts;HasCrCard;IsActiveMember;EstimatedSalary;Exited
1848;15669411;750;Germany;Female;52;6;107467.56;1;1;0;126233.18;1
1849;15789425;694;Germany;Female;37;8;98218.04;2;1;0;182354.46;1
1850;15570943;711;Germany;Female;35;2;133607.75;1;1;1;120586.32;0
1851;15776047;620;France;Female;29;3;0;2;0;1;153392.28;0
1852;15716024;660;Spain;Male;42;5;0;2;1;0;115509.59;0
1853;15675328;449;France;Female;37;6;0;2;1;0;82176.48;0
1854;15658339;795;Germany;Male;37;2;139265.63;2;1;1;198745.94;0
1855;15630402;594;France;Female;31;9;0;1;0;1;5719.11;0
1856;15689616;586;Spain;Male;34;5;168094.01;1;0;0;20058.61;0
1857;15774224;613;Germany;Female;30;5;131563.88;2;1;0;170638.98;0
1858;15719606;657;France;Male;50;9;0;2;0;0;37171.46;0
1859;15644119;531;France;Male;31;3;0;1;1;1;42589.33;0
1860;15606836;782;France;Female;33;2;94493.03;1;0;1;101866.39;0
1861;15664150;528;Germany;Female;29;9;170214.23;2;1;0;49284;0
1862;15624510;696;France;Male;52;6;139781.06;1;1;0;27445.4;1
1863;15668575;626;Spain;Female;26;8;148610.41;3;0;1;104502.02;1
1864;15603246;498;France;Male;73;2;170241.7;2;1;1;165407.96;0
1865;15804002;691;France;Female;33;1;128306.83;1;1;1;113580.79;0
1866;15728773;568;France;Female;47;7;0;2;1;1;45978.39;0
1867;15694829;680;Germany;Male;32;7;175454;1;0;1;77349.92;0
1868;15600575;802;Spain;Male;41;6;0;2;1;0;47322.05;0
1869;15727311;539;France;Female;22;0;100885.93;2;1;1;38772.65;0
1870;15606274;594;Germany;Male;38;6;63176.44;2;1;1;14466.08;0
1871;15704987;649;France;Female;52;8;49113.75;1;1;0;41858.43;0
1872;15733883;604;France;Male;28;7;0;2;0;0;58595.64;0
1873;15617482;489;Germany;Female;52;1;131441.51;1;1;0;37240.11;1
1874;15704583;651;France;Male;56;2;0;1;1;0;114522.68;1
1875;15621083;698;France;Male;57;6;136325.48;2;1;1;72549.27;1
1876;15649487;578;Germany;Female;38;4;113150.44;2;1;0;176712.59;1
1877;15714658;696;France;Female;33;4;0;2;1;1;73371.65;0
1878;15705113;685;Spain;Male;34;6;83264.28;1;0;0;9663.28;0
1879;15631159;705;Germany;Male;41;4;72252.64;2;1;1;142514.66;0
1880;15792818;499;Germany;Female;29;6;148051.52;1;1;0;118623.94;0
1881;15633531;717;France;Female;76;9;138489.66;1;1;1;68400.14;0
1882;15729054;744;Germany;Male;32;4;96106.83;1;1;1;79812.77;0
1883;15573452;663;Germany;Male;42;7;115930.87;1;1;0;19862.78;0
1884;15724858;688;France;Female;54;9;0;1;1;0;191212.63;1
1885;15713144;588;Spain;Male;46;8;0;1;1;0;61931.21;0
1886;15690188;631;France;Male;33;7;0;1;1;1;58043.02;1
1887;15689425;687;Spain;Male;35;8;100988.39;2;1;0;22247.27;0
1888;15782806;718;Spain;Male;28;6;0;2;1;0;146875.86;0
1889;15764419;730;France;Male;27;5;0;2;1;1;116081.93;0
1890;15772798;711;Spain;Female;28;5;0;2;1;1;93959.96;0
1891;15792008;555;Spain;Female;26;9;0;2;0;1;158918.03;0
1892;15639277;678;France;Female;41;9;0;1;0;0;13160.03;0
1893;15798850;576;France;Male;32;7;0;2;1;0;4660.91;0
1894;15776348;835;Germany;Male;20;4;124365.42;1;0;0;180197.74;1
1895;15727696;592;France;Male;42;1;147249.29;2;1;1;63023.02;0
1896;15793813;774;France;Male;36;7;103688.19;1;0;1;118971.74;0
1897;15694395;620;France;Female;29;1;138740.24;2;0;0;154700.61;0
1898;15764195;519;Spain;Male;39;4;111900.14;1;1;1;97577.17;0
1899;15744919;734;Spain;Female;37;0;152760.24;1;1;1;48990.5;0
1900;15649136;650;France;Female;43;6;0;2;1;1;16301.91;0
1901;15775562;538;France;Female;33;5;0;2;1;0;126962.41;0
1902;15807481;577;France;Female;46;1;0;1;1;1;158750.53;0
1903;15789109;686;France;Female;41;10;0;1;1;1;144272.71;1
1904;15814004;589;France;Male;29;2;0;2;0;1;98320.27;0
1905;15673619;530;France;Male;25;9;162560.32;1;1;0;64129.03;0
1906;15583681;616;Spain;Male;31;7;76665.71;2;1;1;163809.08;0
1907;15718071;655;France;Female;51;3;0;2;0;1;15801.02;0
1908;15654574;499;Germany;Male;36;5;131142.53;2;1;0;174918.46;0
1909;15577178;511;France;Male;45;5;68375.27;1;1;0;193160.25;1
1910;15595324;579;Germany;Female;39;5;117833.3;3;0;0;5831;1
1911;15726358;681;France;Male;34;7;0;2;0;0;130686.59;0
1912;15595228;815;France;Male;45;7;0;1;0;1;52885.23;1
1913;15592877;641;Spain;Male;42;9;132657.55;1;1;0;35367.19;0
1914;15651983;591;France;Female;56;9;128882.49;1;1;1;196241.94;1
1915;15746737;565;Germany;Male;59;9;69129.59;1;1;1;170705.53;0
1916;15774179;487;France;Male;37;6;0;2;1;1;126477.41;0
1917;15595917;580;France;Female;35;1;102097.33;1;0;1;168285.85;0
1918;15668385;642;France;Male;40;1;154863.15;1;1;1;138052.51;0
1919;15709476;850;Spain;Female;41;3;99945.93;2;1;0;71179.31;0
1920;15711218;616;Germany;Male;39;2;121704.32;2;1;0;55556.3;0
1921;15798659;526;Spain;Female;43;3;0;2;1;0;31705.19;0
1922;15663939;523;Germany;Male;35;8;138782.76;1;1;1;186118.93;0
1923;15694946;663;France;Male;35;9;0;2;1;1;195580.28;0
1924;15631912;840;France;Male;30;8;136291.71;1;1;0;54113.38;0
1925;15768816;570;Germany;Male;42;0;107856.57;2;1;0;127528.84;0
1926;15682268;676;Germany;Female;26;1;108348.66;1;0;0;60231.74;1
1927;15684801;689;France;Male;47;1;93871.95;3;1;0;156878.42;1
1928;15636428;703;Spain;Female;45;1;0;1;1;0;182784.11;1
1929;15786993;810;France;Female;51;5;0;2;0;1;184524.74;0
1930;15582492;535;France;Female;29;2;112367.34;1;1;0;185630.76;0
1931;15766289;751;France;Male;47;5;142669.93;2;1;0;162760.96;0
1932;15593014;525;France;Male;33;1;112833.35;1;0;1;175178.56;0
1933;15584545;532;France;Female;40;5;0;2;0;1;177099.71;0
1934;15801658;580;France;Male;55;6;104305.74;1;0;1;175750.21;0
1935;15706185;596;Germany;Male;47;5;140187.1;2;1;1;174311.3;0
1936;15789863;683;France;Male;39;4;0;2;1;0;171716.81;0
1937;15720943;747;France;Female;45;1;114959.12;1;1;0;189362.39;1
1938;15665416;779;France;Male;62;10;119096.55;1;0;1;116977.89;0
1939;15619653;666;France;Male;47;2;0;1;1;0;35046.97;1
1940;15773447;526;Spain;Male;30;8;0;1;1;0;36251;0
1941;15739160;849;France;Female;41;9;115465.28;1;1;0;103174.5;0
1942;15689237;471;France;Female;27;4;0;2;1;0;122642.09;0
1943;15679297;628;Spain;Male;43;3;184926.61;1;1;0;122937.57;0
1944;15642725;797;France;Male;32;10;114084.6;1;0;1;125782.29;0
1945;15701962;590;Spain;Female;29;2;166930.76;2;1;0;122487.73;0
1946;15811613;588;France;Female;27;8;0;1;1;0;20066.38;0
1947;15741049;577;France;Male;29;7;0;2;1;1;55473.15;0
1948;15724423;571;France;Female;38;6;107193.82;2;0;0;38962.94;0
1949;15574305;680;France;Male;36;3;116275.12;1;1;1;63795.8;0
1950;15678168;648;Spain;Female;27;7;0;2;1;1;163060.43;0
1951;15697020;618;France;Male;39;2;91068.56;1;1;0;26578.69;0
1952;15610801;648;Germany;Male;41;5;123049.21;1;0;1;5066.76;0
1953;15801247;605;Spain;Male;39;10;105317.73;2;1;0;138021.36;0
1954;15668504;770;France;Male;36;2;89800.14;1;1;1;105922.69;0
1955;15610403;659;France;Male;43;1;106086.42;2;1;0;26900.63;0
1956;15666141;829;Spain;Female;26;8;101440.36;2;1;1;19324.5;0
1957;15783029;671;France;Male;34;7;106603.74;2;1;1;26387.71;0
1958;15749130;621;Germany;Male;27;1;74298.43;1;1;1;52581.96;0
1959;15679651;783;Spain;Female;37;1;136689.66;1;1;0;197890.65;0
1960;15576219;615;France;Male;32;4;0;2;1;1;6225.63;0
1961;15699247;791;France;Female;44;5;0;2;1;1;123977.86;1
1962;15605327;607;France;Male;35;2;0;2;1;1;114190.3;0
1963;15610140;601;France;Female;34;5;0;2;1;0;27022.57;0
1964;15762605;685;France;Male;58;1;104796.54;1;1;1;154181.41;0
1965;15744279;680;Spain;Female;58;8;0;2;1;1;65708.5;0
1966;15670619;631;France;Female;33;8;0;2;0;0;117374.22;0
1967;15599533;569;France;Female;43;7;0;2;1;1;77703.19;0
1968;15757837;584;Germany;Male;33;3;88311.48;2;1;1;177651.38;0
1969;15762228;506;Spain;Male;35;6;110046.93;2;1;0;26318.73;0
1970;15614827;503;France;Male;42;8;104430.08;1;1;1;147557.71;0
1971;15794661;674;Spain;Male;32;2;0;2;1;0;140579.17;0
1972;15644296;740;France;Female;30;8;105209.54;1;1;0;1852.58;0
1973;15614420;531;Germany;Female;32;0;109570.21;2;1;1;172049.84;0
1974;15609653;614;Germany;Female;44;6;118715.86;1;1;0;133591.11;1
1975;15594577;556;France;Male;35;10;0;2;1;1;192751.18;0
1976;15673367;587;Germany;Male;33;6;132603.36;1;1;0;55775.72;0
1977;15774727;757;Germany;Female;34;1;129398.01;2;0;0;44965.44;0
1978;15694288;468;Spain;Male;28;3;0;2;1;0;170661.02;0
1979;15603319;693;France;Male;29;2;151352.74;1;0;0;197145.89;0
1980;15759066;483;France;Female;44;5;136836.49;1;1;0;192359.9;1
1981;15814816;466;France;Male;40;4;91592.06;1;1;0;141210.18;1
1982;15724402;770;France;Female;30;8;0;2;1;0;100557.03;0
1983;15674206;716;France;Female;22;8;0;2;1;1;92606.98;0
1984;15715160;439;France;Male;36;2;165536.28;2;1;1;123956.83;0
1985;15730448;538;Germany;Male;25;5;62482.95;1;1;1;102758.43;0
1986;15779581;734;Spain;Female;43;3;55853.33;2;0;1;94811.85;1
1987;15662901;656;France;Male;37;2;0;2;0;1;67840.81;0
1988;15738448;480;Germany;Female;25;3;174330.35;2;0;0;181647.13;0
1989;15680243;792;France;Male;19;7;143390.51;1;1;0;33282.84;0
1990;15745083;613;Germany;Male;59;8;91415.76;1;0;0;27965;1
1991;15708228;476;Germany;Male;30;3;134366.42;1;1;0;68343.53;0
1992;15628523;539;France;Female;24;3;0;2;1;1;198161.07;0
1993;15708196;696;Spain;Male;60;8;88786.81;1;1;1;196858.4;0
1994;15735549;810;Germany;Male;35;3;96814.46;2;1;1;120511.03;0
1995;15660866;640;France;Female;29;3;0;2;1;0;2743.69;0
1996;15766609;655;France;Female;47;10;0;2;1;0;167778.62;0
1997;15794566;678;France;Female;28;4;0;2;1;1;144423.17;1
1998;15800890;554;France;Female;45;6;0;2;1;1;181204.5;0
1999;15697424;597;Spain;Female;30;2;119370.11;1;1;1;182726.22;1
2000;15735878;850;Germany;Female;47;10;134381.52;1;0;0;26812.89;1
2001;15657163;623;Germany;Male;42;1;149332.48;2;1;0;100834.22;0
2002;15622478;698;France;Female;40;7;105061.74;3;1;0;107815.31;1
2003;15779529;620;France;Male;32;7;0;2;1;1;34665.79;0
2004;15636023;619;France;Female;40;10;0;1;1;1;147093.84;1
2005;15582066;561;France;Male;21;4;0;1;1;1;36942.35;0
2006;15732987;721;Spain;Male;43;3;88798.34;1;0;0;45610.63;0
2007;15789432;451;France;Male;33;6;0;2;1;0;184954.11;0
2008;15663161;680;Germany;Female;51;5;143139.87;1;0;0;47795.43;1
2009;15593715;634;Germany;Male;27;3;107027.52;1;1;0;173425.68;0
2010;15622171;642;France;Male;30;8;80964.57;2;1;0;174738.2;0
2011;15691808;656;France;Male;43;7;134919.85;1;1;0;194691.95;0
2012;15721007;776;Germany;Male;33;8;115130.34;1;0;0;129525.5;1
2013;15794253;832;Spain;Female;34;6;138190.13;2;0;1;146511.2;0
2014;15694453;631;Germany;Male;37;9;131519.49;2;1;1;51752.18;0
2015;15813113;795;Spain;Female;56;5;0;1;1;0;35418.69;1
2016;15614187;648;Germany;Female;39;3;126935.98;2;0;1;57995.74;0
2017;15619407;615;France;Male;39;4;133707.09;1;1;1;108152.75;0
2018;15660541;694;France;Male;34;5;127900.03;1;1;0;101737.8;0
2019;15617877;607;France;Male;44;0;0;2;1;1;81140.09;0
2020;15772073;664;France;Male;48;10;0;1;1;0;140173.17;1
2021;15736228;645;France;Female;40;3;129596.77;1;1;1;103232.6;0
2022;15780572;653;Spain;Male;30;4;0;2;1;0;120736.04;0
2023;15722061;619;Germany;Female;41;8;142015.76;2;1;0;114323.66;0
2024;15638003;648;Spain;Male;55;1;81370.07;1;0;1;181534.04;0
2025;15775590;482;Germany;Female;48;2;69329.47;1;0;0;102640.52;1
2026;15730688;548;France;Female;28;8;116755.5;2;1;1;158585.17;1
2027;15753102;752;Spain;Male;44;6;83870.33;1;1;0;178722.24;0
2028;15723373;643;Spain;Female;34;8;117451.47;1;1;0;65374.86;0
2029;15584320;686;France;Female;39;3;111695.62;1;0;0;136643.84;0
2030;15724161;644;France;Female;40;9;137285.26;4;1;0;77063.63;1
2031;15750056;702;France;Female;29;6;149218.39;1;1;1;9633.01;0
2032;15609637;652;France;Male;51;7;0;2;0;1;43496.36;0
2033;15794493;641;Spain;Male;32;7;0;2;1;1;24267.28;0
2034;15569641;692;Germany;Female;41;8;130701.29;1;1;0;59354.24;1
2035;15815236;574;Spain;Male;34;5;0;2;0;0;28269.86;0
2036;15811177;643;France;Female;31;3;167949.48;1;1;0;143162.34;0
2037;15680587;834;France;Male;23;4;131254.81;1;1;0;20199.3;0
2038;15600379;608;Spain;Male;34;7;86656.13;1;0;1;59890.29;0
2039;15801336;649;Germany;Female;37;8;114737.26;1;1;1;106655.88;1
2040;15581282;651;France;Female;39;6;0;1;1;0;24176.44;0
2041;15746203;555;Germany;Male;62;4;119817.33;1;0;1;43507.1;1
2042;15583137;637;France;Female;48;7;130806.99;2;1;1;132005.85;1
2043;15680752;675;France;Female;49;0;0;1;1;1;80496.71;1
2044;15688172;677;Spain;Male;40;5;0;2;1;0;88947.56;0
2045;15791373;850;Germany;Female;35;2;80931.75;1;0;0;12639.67;1
2046;15589449;815;France;Female;56;3;0;3;1;1;94248.16;1
2047;15692819;665;Germany;Male;32;1;132178.67;1;0;0;11865.76;0
2048;15734312;577;Spain;Male;43;6;0;2;1;1;149457.81;0
2049;15764604;586;France;Female;35;7;164769.02;3;1;0;119814.25;1
2050;15613014;722;Germany;Male;29;1;107233.85;2;1;0;24924.92;0
2051;15609669;542;France;Female;39;4;109949.39;2;1;1;41268.65;0
2052;15750447;678;France;Female;60;10;117738.81;1;1;0;147489.76;1
2053;15663249;575;Spain;Female;37;9;133292.45;1;1;0;111175.09;0
2054;15638646;669;France;Female;43;1;160474.59;1;1;1;95963.14;0
2055;15734161;636;France;Male;43;6;0;2;1;0;43128.95;0
2056;15631070;667;Germany;Male;55;9;154393.43;1;1;1;137674.96;1
2057;15649668;637;Germany;Female;36;10;145750.45;2;1;1;96660.76;0
2058;15625395;585;France;Female;28;6;105795.9;1;1;1;41219.09;0
2059;15566689;554;Spain;Male;66;8;0;2;1;1;116747.62;0
2060;15725794;659;France;Female;49;1;0;1;1;0;116249.72;1
2061;15673539;690;France;Female;26;3;118097.87;1;1;0;61257.83;0
2062;15705298;697;Germany;Male;29;0;172693.54;1;0;0;141798.98;0
2063;15675791;610;France;Male;36;4;129440.3;2;1;0;102638.35;0
2064;15747043;599;Spain;Male;36;4;0;2;0;0;13210.56;0
2065;15736397;544;France;Male;23;1;96471.2;1;1;0;35550.97;0
2066;15787550;719;France;Male;69;3;0;2;1;1;58320.06;0
2067;15603942;547;Germany;Male;50;3;81290.02;3;0;1;177747.03;1
2068;15733973;850;France;Female;42;8;0;1;1;0;19632.64;1
2069;15652400;667;Spain;Male;56;2;168883.08;1;0;1;18897.78;0
2070;15717893;607;Germany;Male;36;8;143421.74;1;1;0;97879.02;0
2071;15753861;686;Germany;Female;27;1;115095.88;2;0;0;78622.46;0
2072;15667417;572;France;Male;33;9;68193.72;1;1;0;19998.31;0
2073;15684861;726;France;Female;32;8;0;2;0;0;185075.63;0
2074;15742204;579;Germany;Male;31;6;139729.54;1;0;1;135815.38;0
2075;15623502;598;Spain;Female;56;4;98365.33;1;1;1;44251.33;0
2076;15774872;663;France;Male;36;10;0;2;1;0;136349.55;0
2077;15611191;505;Germany;Female;37;10;122453.97;2;1;1;52693.99;0
2078;15674331;576;Germany;Male;30;7;132174.41;2;0;0;93767.03;0
2079;15619465;555;Spain;Female;24;2;0;2;0;1;197866.55;0
2080;15713463;645;Germany;Female;41;2;138881.04;1;1;0;129936.53;1
2081;15796351;603;Germany;Male;35;1;105346.03;2;1;1;130379.5;0
2082;15589715;584;France;Female;66;5;0;1;1;0;49553.38;1
2083;15769902;679;France;Female;33;6;0;2;1;1;98015.85;0
2084;15814553;559;France;Female;34;5;68999.66;2;1;1;66879.27;0
2085;15601550;595;Spain;Male;36;6;85768.42;1;1;1;24802.77;0
2086;15810800;673;Spain;Female;32;0;0;1;1;1;72873.33;0
2087;15665760;802;Spain;Male;38;7;0;2;0;1;57764.65;0
2088;15588080;675;France;Male;54;6;0;1;1;0;110273.84;1
2089;15716781;815;France;Male;24;7;171922.72;1;0;1;178028.96;0
2090;15579212;638;France;Male;57;6;0;1;1;0;33676.48;1
2091;15721835;791;Spain;Male;25;7;0;1;1;0;89666.28;0
2092;15750335;850;Germany;Male;43;0;108508.82;3;1;0;184044.8;1
2093;15778368;552;Germany;Male;50;4;121175.56;1;1;0;117505.07;1
2094;15573926;735;Spain;Male;38;7;86131.71;2;0;0;93478.96;0
2095;15709183;707;France;Female;58;3;102346.86;1;1;1;114672.64;0
2096;15577514;698;Germany;Female;36;7;121263.62;1;1;1;13387.88;0
2097;15768072;688;Spain;Female;33;2;0;1;0;0;27557.18;1
2098;15768293;614;France;Male;51;3;0;2;1;1;5552.37;0
2099;15807525;447;France;Male;43;2;0;2;1;0;33879.26;1
2100;15574372;738;France;Male;35;5;161274.05;2;1;0;181429.87;0
2101;15671249;422;France;Female;33;2;0;2;1;0;102655.31;0
2102;15779744;537;Spain;Male;30;1;103138.17;1;1;1;96555.42;0
2103;15611430;690;France;Male;54;5;0;1;1;0;12847.61;1
2104;15629885;850;France;Female;33;7;118004.26;1;1;0;183983.82;0
2105;15708791;584;Spain;Male;32;9;85534.83;1;0;0;169137.24;0
2106;15596984;629;France;Female;31;6;0;1;1;1;16447.6;1
2107;15577806;794;Germany;Female;54;1;75900.84;1;1;1;192154.66;0
2108;15749381;790;France;Female;41;2;126619.27;1;1;0;198224.38;0
2109;15683758;640;France;Male;44;7;111833.47;1;1;0;67202.74;0
2110;15670615;652;Spain;Male;37;7;0;2;1;0;68789.93;0
2111;15715622;583;France;Female;57;3;238387.56;1;0;1;147964.99;1
2112;15707634;775;France;Female;32;2;108698.96;2;1;1;161069.73;0
2113;15775335;635;Germany;Female;48;4;81556.89;2;1;0;191914.37;0
2114;15724150;814;France;Male;48;9;136596.85;1;1;1;185791.9;0
2115;15627220;735;Germany;Female;43;9;98807.45;1;0;0;184570.04;1
2116;15672330;678;France;Female;31;1;0;2;0;1;130446.65;0
2117;15807837;640;France;Female;30;6;107499.7;1;1;1;187632.22;0
2118;15748589;736;France;Female;30;9;0;2;1;0;34180.33;0
2119;15635893;693;France;Female;28;8;0;2;1;1;158545.25;0
2120;15691863;751;France;Female;39;3;0;2;1;1;84175.34;0
2121;15706071;528;Germany;Male;39;0;127631.62;1;0;1;22197.8;1
2122;15594041;592;Spain;Female;41;2;138734.94;1;1;0;90020.74;0
2123;15670587;558;Germany;Male;25;10;111363.1;2;1;0;197264.35;0
2124;15724527;825;France;Male;34;9;0;2;1;1;31933.06;0
2125;15630113;593;Spain;Male;35;4;161637.75;1;1;1;20008.46;0
2126;15784320;632;France;Female;44;3;133793.89;1;1;1;34607.14;1
2127;15676513;601;Germany;Male;35;8;71553.83;1;1;0;177384.45;0
2128;15574072;786;France;Female;62;8;0;1;1;1;165702.64;0
2129;15618566;572;France;Female;38;7;0;2;1;1;133122.62;0
2130;15753343;523;France;Female;28;2;121164.11;1;1;1;59938.81;0
2131;15608226;513;Spain;Male;72;3;98903.06;1;1;1;81251.24;0
2132;15605684;664;France;Female;31;7;104158.84;1;1;0;134169.85;0
2133;15737977;527;France;Female;25;6;0;2;0;1;96758.58;0
2134;15575119;779;France;Male;71;3;0;2;1;1;146895.36;1
2135;15625126;629;France;Female;40;6;0;2;1;1;139356.3;0
2136;15567114;430;France;Male;35;1;118894.22;1;0;0;2923.61;0
2137;15672242;712;France;Male;24;2;0;1;0;1;121232.51;0
2138;15681327;682;France;Male;30;9;0;2;1;1;2053.42;0
2139;15740630;487;Spain;Female;31;1;0;2;1;0;158750.13;0
2140;15711468;527;France;Female;32;7;0;2;1;1;44099.75;0
2141;15659325;802;Spain;Male;40;5;0;2;1;1;175043.69;0
2142;15651352;529;France;Female;38;2;0;1;1;0;146388.85;1
2143;15684925;850;France;Female;43;3;0;2;0;0;2465.8;0
2144;15720508;735;France;Male;31;3;119558.35;1;0;0;72927.68;0
2145;15599078;619;Germany;Female;41;5;92467.58;1;1;0;38270.47;0
2146;15702300;671;France;Male;27;5;0;2;0;0;120893.07;0
2147;15660735;581;Spain;Female;31;6;0;2;1;0;188377.21;0
2148;15671390;690;Spain;Male;36;10;0;2;1;0;55902.93;0
2149;15809263;729;Germany;Male;29;5;109676.52;1;1;1;25548.47;0
2150;15640866;718;France;Female;29;3;0;1;0;1;134462.29;0
2151;15775663;712;Germany;Male;53;6;134729.99;2;1;1;132702.64;0
2152;15631800;474;France;Male;37;3;98431.37;1;0;0;75698.44;0
2153;15726747;714;France;Male;63;4;138082.16;1;0;1;166677.54;0
2154;15603465;665;Germany;Female;45;5;155447.65;2;1;0;51871.95;1
2155;15685628;670;Spain;Male;35;2;124268.64;2;0;1;84321.03;0
2156;15792729;474;Germany;Female;34;9;176311.36;1;1;0;160213.27;0
2157;15568044;508;France;Female;31;7;0;2;1;1;6123.15;0
2158;15623062;660;Germany;Male;24;5;85089.3;1;1;1;71638;0
2159;15713621;687;Germany;Male;41;10;134318.21;2;1;1;198064.52;0
2160;15750638;705;Germany;Female;33;5;116765.7;1;0;0;190659.17;1
2161;15747878;739;Spain;Male;60;4;0;1;1;1;51637.67;0
2162;15754952;602;Germany;Female;48;7;76595.08;2;0;0;127095.14;0
2163;15681924;747;Germany;Male;38;2;129728.6;1;1;0;89289.54;0
2164;15763544;673;France;Male;47;1;0;2;0;0;108762.16;0
2165;15764431;671;Spain;Female;34;5;130929.02;4;1;1;28238.25;1
2166;15684010;640;Germany;Female;74;2;116800.25;1;1;1;34130.43;0
2167;15643294;703;France;Female;33;8;190566.65;1;1;1;79997.14;0
2168;15749905;698;Spain;Female;47;6;0;1;1;0;50213.81;1
2169;15625175;742;Germany;Female;43;6;97067.69;1;0;1;60920.03;1
2170;15578251;644;France;Male;37;2;186347.97;2;1;0;92809.73;0
2171;15733234;777;France;Female;58;4;0;1;1;1;62449.07;1
2172;15721582;644;Germany;Female;40;4;77270.08;2;1;1;115800.1;1
2173;15628219;665;Germany;Female;37;3;111911.63;1;1;1;110359.68;1
2174;15571302;529;Germany;Male;72;5;94216.05;1;1;1;78695.68;0
2175;15637178;803;Spain;Female;45;7;0;2;1;1;128378.04;0
2176;15601184;604;Spain;Female;26;3;0;2;1;0;155248.62;0
2177;15629511;738;France;Male;49;6;106770.82;1;1;0;123499.27;0
2178;15570629;655;Germany;Female;72;5;138089.97;2;1;1;99920.41;0
2179;15693732;775;France;Female;66;9;0;2;1;1;67622.34;0
2180;15765982;735;France;Male;41;7;74135.85;1;1;1;11783.1;1
2181;15798024;537;Germany;Male;84;8;92242.34;1;1;1;186235.98;0
2182;15588622;599;Germany;Male;25;7;108380.72;1;1;1;79005.95;0
2183;15724863;420;Spain;Female;55;4;91893.32;1;1;0;144870.28;1
2184;15618213;674;France;Female;32;7;85757.93;1;1;1;95481;0
2185;15780411;570;France;Female;46;3;0;2;0;0;820.46;0
2186;15725429;623;Germany;Male;33;8;96759.42;1;1;1;174777.98;0
2187;15668460;466;France;Male;29;6;0;2;1;1;2797.27;0
2188;15576263;759;France;Female;22;5;0;1;1;0;22303.17;0
2189;15720354;581;France;Male;71;4;0;2;1;1;197562.08;0
2190;15793196;759;France;Male;41;9;0;2;0;1;190294.12;0
2191;15588923;591;France;Female;33;4;113743.37;1;1;0;124625.08;0
2192;15611800;624;France;Female;62;7;125163.62;2;1;1;151411.5;0
2193;15793693;694;France;Male;60;9;0;1;1;1;57088.97;0
2194;15581252;632;Spain;Female;29;7;80922.75;1;1;0;7820.78;0
2195;15797760;632;France;Male;40;3;193354.86;2;1;0;149188.41;0
