RowNumber;CustomerId;CreditScore;Geography;Gender;Age;Tenure;Balance;NumOfProducts;HasCrCard;IsActiveMember;EstimatedSalary
7669;15580629;604;France;Male;31;6;134837.58;1;1;0;192029.19
7670;15651823;590;France;Female;60;6;147751.75;1;1;0;88206.04
7671;15614302;699;Germany;Female;31;10;125837.86;2;1;0;189392.66
7672;15687270;491;Spain;Female;61;8;0;2;0;1;139861.53
7673;15672970;714;Spain;Male;20;3;0;2;0;1;150465.93
7674;15790336;664;Germany;Male;36;6;71142.77;2;1;0;122433.09
7675;15754267;697;Germany;Male;31;3;108805.42;2;0;1;123825.83
7676;15625151;640;France;Female;66;9;116037.76;1;0;1;184636.05
7677;15574296;757;France;Male;23;2;80673.96;2;1;0;93991.65
7678;15588461;686;France;Male;35;4;0;1;1;0;8816.37
7679;15741745;757;France;Male;28;7;120911.75;2;1;1;131249.46
7680;15599410;721;France;Male;41;2;0;2;1;0;168219.75
7681;15571958;489;Spain;Male;40;3;221532.8;1;1;0;171867.08
7682;15785406;446;France;Female;51;4;105056.13;1;0;0;70613.52
7683;15687884;677;France;Male;37;3;88363.03;1;0;1;117946.3
7684;15628886;677;Spain;Male;56;5;123959.97;1;1;1;60590.72
7685;15654156;722;Germany;Female;32;5;106807.64;1;1;1;76998.69
7686;15671630;796;Germany;Female;40;1;99745.95;1;1;0;177524.19
7687;15632079;720;Germany;Female;37;8;156282.79;1;1;0;45985.52
7688;15771855;682;France;Male;37;5;0;2;0;1;112554.68
7689;15734246;746;France;Female;21;8;166883.07;2;0;1;194563.65
7690;15715939;730;France;Male;33;0;0;2;1;0;1474.79
7691;15781678;470;Spain;Male;31;4;55732.92;2;1;1;103792.53
7692;15609475;604;Spain;Female;39;7;98544.11;1;1;1;52327.57
7693;15573319;493;Germany;Female;35;8;178317.6;1;0;0;197428.64
7694;15684696;560;Spain;Female;26;3;116576.45;1;1;0;157567.37
7695;15809320;845;Spain;Female;52;0;0;1;1;0;31726.76
7696;15603665;638;Germany;Female;39;0;122501.28;2;1;1;95007.8
7697;15698791;679;France;Male;45;3;146758.24;1;1;0;48466.89
7698;15724955;537;France;Male;38;3;0;2;0;0;141023.01
7699;15759284;750;France;Female;37;6;0;1;1;1;117948
7700;15794137;751;Germany;Female;37;0;151218.98;1;1;1;109309.29
7701;15807340;525;Germany;Male;33;4;131023.76;2;0;0;55072.93
7702;15606915;764;France;Male;24;7;98148.61;1;1;0;26843.76
7703;15791743;727;France;Male;32;1;59271.82;1;1;1;46019.43
7704;15796480;687;France;Female;31;2;0;2;0;1;145411.39
7705;15790442;631;Spain;Male;33;2;0;2;1;1;158268.84
7706;15604576;850;Spain;Male;22;3;0;1;1;1;144385.54
7707;15572626;620;Spain;Male;44;8;0;2;1;1;15627.51
7708;15727197;576;France;Female;52;9;170228.59;2;0;0;148477.57
7709;15642137;695;Spain;Female;39;5;0;2;0;0;102763.69
7710;15626806;668;France;Female;32;2;0;2;1;1;40652.33
7711;15609704;608;France;Female;33;4;0;1;1;0;79304.38
7712;15757628;571;France;Male;40;10;112896.86;1;1;1;121402.53
7713;15698335;504;France;Female;73;8;0;1;1;1;34595.58
7714;15753213;604;France;Female;34;7;0;2;1;0;193021.49
7715;15769645;612;France;Female;35;3;0;1;1;1;48108.72
7716;15657565;629;Spain;Female;44;6;125512.98;2;0;0;79082.76
7717;15620323;652;Spain;Female;42;3;83492.07;2;1;0;37914.12
7718;15679983;565;France;Male;34;7;0;1;0;0;74593.84
7719;15812616;707;France;Female;49;10;0;1;1;0;82967.97
7720;15815428;823;France;Male;34;3;105057.33;1;1;0;9217.92
7721;15640409;817;Germany;Female;46;0;89087.89;1;0;1;87941.85
7722;15623536;646;Germany;Male;39;0;154439.86;1;1;0;171519.06
7723;15577999;850;France;Female;62;1;124678.35;1;1;0;70916
7724;15788775;473;Germany;Male;40;8;152576.25;2;1;0;73073.68
7725;15807961;619;France;Male;25;4;0;1;1;0;145524.36
7726;15703541;772;Germany;Female;51;9;143930.92;1;0;1;46675.51
7727;15689152;683;Spain;Male;38;3;126152.84;1;0;0;15378.75
7728;15568573;554;Germany;Female;51;7;105701.91;1;0;1;179797.79
7729;15689598;722;France;Male;46;6;0;1;1;1;93917.68
7730;15759274;447;France;Female;32;10;0;1;1;1;151815.76
7731;15813697;498;Germany;Female;44;2;120702.67;2;1;1;98175.74
7732;15777855;649;France;Male;45;7;0;2;0;1;75204.21
7733;15698031;587;Germany;Female;39;6;101851.8;2;1;0;7103.71
7734;15804709;688;Germany;Male;35;5;111578.18;1;0;0;166165.93
7735;15675360;427;France;Male;33;8;0;1;1;1;13858.95
7736;15630106;496;Spain;Male;29;2;0;2;1;0;55389.59
7737;15578211;777;France;Male;23;6;0;2;1;1;163225.48
7738;15572792;535;Spain;Male;35;8;118989.92;1;1;1;135536.72
7739;15734970;835;Spain;Male;38;7;86824.09;1;0;0;175905.97
7740;15759140;682;France;Female;64;10;128306.7;1;0;1;66040.83
7741;15643042;590;Germany;Female;40;2;117641.43;2;0;0;92198.05
7742;15773868;653;Germany;Female;37;3;125734.2;2;1;0;134625.09
7743;15615820;837;France;Male;49;8;103302.37;1;1;1;50974.57
7744;15730273;841;France;Male;27;8;0;1;1;0;171922.72
7745;15724890;584;Spain;Male;36;4;82696.09;2;0;0;83058.14
7746;15568953;477;France;Male;27;1;128554.98;1;1;1;133173.19
7747;15699486;745;Spain;Male;34;7;132944.53;1;1;1;31802.92
7748;15747854;749;France;Female;35;3;0;3;1;1;132649.85
7749;15652218;750;France;Male;33;2;152302.72;1;1;0;71333.44
7750;15697127;543;France;Female;31;2;147674.26;1;1;1;16658.76
7751;15658486;579;Spain;Female;59;3;148021.12;1;1;1;74878.22
7752;15680449;431;Germany;Female;44;2;138843.7;1;1;0;37688.31
7753;15723169;640;France;Female;31;9;138857.59;1;1;0;48640.77
7754;15756751;596;Spain;Female;54;0;78126.28;1;1;1;153482.91
7755;15795151;705;France;Female;38;3;123894.43;1;1;0;21177.1
7756;15632859;444;France;Male;36;7;0;2;0;1;138743.86
7757;15578096;537;France;Male;26;7;106397.75;1;0;0;103563.23
7758;15655341;458;Spain;Female;35;5;166492.48;1;1;0;135287.74
7759;15651264;850;Germany;Male;51;4;124425.99;1;0;0;118545.49
7760;15597394;668;Spain;Male;34;0;0;1;0;0;99984.86
7761;15670562;470;France;Male;30;3;101140.76;1;1;1;50906.65
7762;15790267;625;France;Female;40;7;141267.67;1;0;1;177397.49
7763;15642093;646;France;Male;30;7;0;2;1;0;153566.97
7764;15666181;650;France;Male;33;0;98064.97;1;1;0;52411.99
7765;15685245;608;Spain;Female;56;5;0;2;0;1;153810.41
7766;15626985;850;France;Female;39;0;104386.53;1;1;0;105886.77
7767;15585823;627;France;Male;31;8;128131.73;1;1;0;96131.47
7768;15751774;774;France;Male;76;4;112510.89;1;1;1;143133.18
7769;15809777;497;Germany;Female;55;7;131778.66;1;1;1;9972.64
7770;15695356;722;France;Male;46;5;0;2;1;0;179908.71
7771;15670859;718;Germany;Female;39;7;93148.74;2;1;1;190746.38
7772;15662533;598;Spain;Female;23;6;0;2;1;0;153229.19
7773;15717185;711;France;Male;28;8;0;2;1;1;64286.39
7774;15568915;681;France;Male;38;6;153722.47;1;1;0;101319.76
7775;15577831;560;Germany;Male;41;4;152532.3;1;0;0;10779.69
7776;15729836;646;Spain;Male;32;1;0;2;1;0;183289.22
7777;15658449;695;France;Male;45;9;43134.65;1;0;1;77330.35
7778;15645095;674;France;Female;28;3;0;1;1;0;51536.99
7779;15808960;620;Germany;Male;40;5;108197.11;2;1;0;49722.34
7780;15659149;530;France;Male;39;2;0;2;1;0;197923.05
7781;15674929;512;France;Female;31;7;0;2;0;0;49326.07
7782;15662091;570;Spain;Male;21;7;116099.82;1;1;1;148087.62
7783;15616240;530;Spain;Male;37;4;0;2;1;1;164844.37
7784;15753847;645;Spain;Male;45;4;0;1;0;1;174916.85
7785;15568328;488;France;Female;22;6;0;2;1;1;66393.89
7786;15618255;642;Germany;Female;56;6;103244.86;2;1;0;143049.72
7787;15769110;653;France;Female;46;5;0;2;1;0;49707.85
7788;15612455;549;Germany;Male;45;6;124240.93;1;1;1;146372.51
7789;15664802;543;France;Female;42;5;0;2;0;0;101905.34
7790;15750156;662;Germany;Male;59;2;104568.41;1;1;0;8059.44
7791;15566633;698;Germany;Male;55;8;155059.1;2;1;1;144584.29
7792;15674343;597;France;Male;44;8;78128.13;2;0;1;109153.04
7793;15599004;655;Spain;Male;37;1;0;1;1;1;106040.97
7794;15726487;431;France;Male;63;6;160982.89;1;1;1;168008.17
7795;15595047;764;France;Male;41;7;0;2;0;0;134878.34
7796;15701206;566;Spain;Male;44;5;0;2;1;0;66462.79
7797;15651943;580;Spain;Female;65;1;0;2;0;1;103182.46
7798;15763798;680;France;Male;23;5;140007.19;1;0;1;31714.08
7799;15761102;707;Spain;Female;32;4;132835.56;1;0;0;136877.24
7800;15654611;736;Germany;Female;25;9;81732.88;2;1;0;136497.28
7801;15603170;654;France;Male;32;9;121455.65;1;1;0;190068.53
7802;15794792;612;France;Female;31;8;117989.76;1;1;1;54129.86
7803;15652789;657;Spain;Male;40;10;0;2;1;1;52990.7
7804;15739168;511;France;Female;31;5;137411.29;1;0;1;161854.98
7805;15717937;554;Germany;Male;43;5;99906.89;1;0;0;24983.39
7806;15602841;794;Spain;Female;28;5;0;2;0;1;86699.98
7807;15796114;594;France;Female;34;7;141525.55;1;0;0;9443.15
7808;15633546;652;Spain;Female;33;3;124832.51;1;1;0;195877.06
7809;15758755;729;France;Female;34;9;132121.71;1;0;1;105409.31
7810;15695168;625;France;Male;39;2;0;2;1;0;100403.05
7811;15640917;633;France;Male;43;5;0;2;1;1;48249.88
7812;15616811;535;France;Male;47;0;160729.1;1;0;1;145986.35
7813;15775892;748;Spain;Female;23;8;85600.08;1;0;0;134077.71
7814;15782778;815;France;Male;35;4;0;2;0;1;198490.33
7815;15786643;602;France;Male;32;10;0;2;1;1;116052.92
7816;15595657;649;Germany;Male;40;4;95001.33;1;0;1;123202.99
7817;15790809;685;Spain;Male;40;7;74896.92;1;1;0;198694.2
7818;15668695;536;France;Female;22;5;89492.62;1;0;0;42934.43
7819;15669281;711;Spain;Male;38;3;128718.78;1;0;0;114793.45
7820;15720071;535;France;Female;49;3;0;1;0;0;61820.41
7821;15669490;837;Germany;Male;37;6;94001.61;2;1;0;140723.05
7822;15783030;685;France;Female;40;7;0;1;1;0;72852.74
7823;15627665;614;France;Male;46;4;0;1;1;0;74379.57
7824;15814092;626;France;Female;44;2;0;1;0;1;173117.22
7825;15726484;633;France;Male;37;7;141546.35;1;1;1;124830.11
7826;15650442;644;Germany;Female;32;8;141528.88;1;1;1;167087.34
7827;15633666;701;Spain;Female;33;7;123870.07;1;1;0;97794.71
7828;15718789;604;France;Male;30;5;0;2;1;0;75786.55
7829;15737071;639;France;Female;60;5;162039.78;1;1;1;84361.72
7830;15626141;750;France;Female;26;1;151510.17;2;1;1;19921.72
7831;15738546;530;Spain;Female;41;4;0;2;0;1;147606.71
7832;15708513;446;France;Female;39;1;90217.07;1;1;0;191350.48
7833;15726814;554;Spain;Male;46;4;0;2;0;1;57320.92
7834;15597914;641;Germany;Female;51;2;117306.69;4;1;1;26912.72
7835;15592091;620;Spain;Male;31;2;166833.86;2;1;1;135171.6
7836;15647453;721;France;Male;42;4;102936.72;1;0;0;1187.88
7837;15811290;680;Germany;Male;44;0;129974.79;2;1;1;33391.38
7838;15593555;430;France;Male;38;9;0;2;1;1;12050.77
7839;15569079;632;Germany;Male;48;6;126066.26;1;1;0;64345.61
7840;15792607;769;France;Female;38;2;0;2;0;0;75578.67
7841;15679075;701;France;Male;37;8;107798.85;1;1;0;16966.73
7842;15567328;738;Spain;Male;38;5;177997.07;1;0;1;19233.41
7843;15806403;650;France;Male;37;9;0;2;1;0;17974.08
7844;15585734;803;Germany;Male;41;9;137742.9;2;1;1;166957.82
7845;15691952;676;France;Male;37;10;106242.67;1;1;1;166678.28
7846;15800083;559;France;Male;45;8;24043.45;1;0;1;169781.45
7847;15689886;626;Germany;Male;39;10;132287.92;3;1;1;51467.92
7848;15809838;697;Spain;Male;30;1;0;2;0;0;735.79
7849;15736154;823;France;Female;44;1;0;2;0;1;182495.7
7850;15704910;631;Spain;Male;23;3;0;2;1;0;13813.24
7851;15656613;646;France;Female;34;3;131283.11;1;0;0;130500.65
7852;15732430;850;Spain;Female;54;4;120952.74;1;1;0;66963.15
7853;15741865;810;France;Female;38;9;153166.17;1;1;1;93261.69
7854;15634143;581;Spain;Male;30;0;53291.86;1;0;0;196582.28
7855;15627251;520;France;Male;34;4;134007.9;1;1;1;193209.11
7856;15659962;637;France;Male;60;3;0;2;1;1;70174.03
7857;15788536;755;Germany;Male;40;2;137430.82;2;0;0;176768.59
7858;15681220;503;France;Female;37;8;0;2;1;1;97893.32
7859;15780779;583;Spain;Female;40;4;0;2;1;0;114093.73
7860;15760880;513;France;Male;29;10;0;2;0;1;25514.77
7861;15663386;597;Spain;Female;26;7;0;2;1;0;110253.2
7862;15720509;696;France;Male;34;9;150856.79;1;0;1;8236.78
7863;15589544;673;Spain;Female;57;4;0;2;1;1;49684.09
7864;15676571;850;France;Male;55;6;0;1;1;0;944.41
7865;15701392;815;Spain;Male;28;6;0;2;0;1;185547.71
7866;15643865;601;France;Female;40;3;92055.36;1;0;1;164652.02
7867;15769389;709;Germany;Female;39;9;124723.92;1;1;0;73641.86
7868;15807768;702;Germany;Male;28;1;103033.83;1;1;1;40321.87
7869;15663964;561;France;Male;37;5;0;2;1;0;83093.25
7870;15782311;529;France;Male;28;9;0;2;1;1;52545.24
7871;15588197;670;France;Male;36;7;0;2;0;0;59571.5
7872;15606133;628;Spain;Male;42;7;0;2;0;1;172967.87
7873;15599403;577;France;Male;60;10;125389.7;2;1;1;178616.73
7874;15608406;678;France;Male;26;5;111128.04;1;1;0;60941.27
7875;15667602;704;Spain;Male;33;3;0;2;1;0;73018.74
7876;15698732;789;Germany;Male;51;3;104677.09;1;1;0;74265.38
7877;15762048;841;Germany;Female;33;7;154969.79;2;1;1;99505.75
7878;15790596;850;Spain;Male;39;0;141829.67;1;1;1;92748.16
7879;15609623;637;France;Female;63;5;0;1;1;0;28092.77
7880;15729018;666;France;Female;33;2;147229.65;1;1;1;56410.17
7881;15698246;658;France;Female;24;2;0;2;1;1;84694.49
7882;15569098;627;France;Male;44;6;153548.12;1;0;0;35300.08
7883;15662532;757;Germany;Male;31;8;149085.9;2;1;1;197077.36
7884;15703437;726;France;Male;34;3;0;2;1;0;196288.46
7885;15599452;605;Germany;Female;43;8;125338.8;2;1;0;23970.13
7886;15719793;850;Spain;Male;62;5;0;2;1;1;180243.56
7887;15722350;627;Germany;Female;37;7;147361.57;1;1;1;133031.96
7888;15636396;627;France;Female;35;7;0;2;0;1;193022.44
7889;15706170;636;France;Male;34;1;84055.43;1;0;0;37490.84
7890;15725478;775;France;Male;60;7;0;2;1;1;111558.7
7891;15737509;850;Spain;Male;34;8;199229.14;1;0;0;68106.29
7892;15716728;513;Spain;Female;42;10;0;2;0;1;73151.25
7893;15605665;673;Germany;Female;69;3;78833.15;2;1;1;37196.15
7894;15757777;636;France;Female;35;2;0;2;1;1;23129.46
7895;15810593;568;France;Male;51;4;0;3;1;1;66586.56
7896;15693376;741;Spain;Male;43;0;0;2;1;1;2920.63
7897;15598275;709;France;Female;32;7;0;2;1;1;199418.02
7898;15577587;550;Germany;Male;52;5;121016.23;1;1;1;41730.37
7899;15625592;486;France;Male;26;2;0;2;1;1;31399.4
7900;15642570;675;Spain;Male;35;8;0;2;1;0;29062.25
7901;15677785;656;Spain;Male;32;5;136963.12;1;1;0;133814.28
7902;15786153;644;Germany;Male;47;9;137774.11;2;1;0;151902.78
7903;15715597;679;France;Male;36;1;97234.58;1;1;0;188997.08
7904;15610147;632;France;Male;60;2;0;2;0;1;2085.32
7905;15660524;572;Germany;Female;54;9;97382.53;1;1;1;195771.95
7906;15621227;668;Germany;Female;46;7;161806.09;1;1;1;173052.19
7907;15757588;526;France;Male;30;9;0;2;0;0;100995.68
7908;15640922;791;France;Female;52;7;0;1;1;1;122782.5
7909;15567557;573;France;Male;27;2;128243.03;1;1;1;11631.34
7910;15720929;604;France;Female;47;8;62094.71;3;0;0;9308.1
7911;15732774;656;France;Male;37;7;112291.34;1;1;0;153157.97
7912;15572145;767;France;Female;34;8;0;2;1;0;94767.77
7913;15642710;686;France;Male;26;7;0;2;1;0;1540.89
7914;15583840;587;Germany;Male;35;5;121863.61;1;1;1;23481.69
7915;15813504;543;Germany;Female;25;1;146566.01;1;0;1;161407.48
7916;15711314;589;Spain;Female;45;1;0;1;0;0;125939.22
7917;15735270;767;Spain;Male;47;2;0;1;1;0;48161.18
7918;15691061;740;France;Female;37;9;0;2;1;1;73225.31
7919;15778947;628;France;Male;36;3;0;2;1;1;8742.91
7920;15632977;745;France;Male;47;5;0;2;0;0;145789.71
7921;15736271;498;France;Female;29;9;0;1;1;0;190035.83
7922;15710390;655;France;Female;39;6;94631.26;2;1;1;148948.52
7923;15746553;526;Germany;Male;50;5;124233.24;1;0;1;159456.87
7924;15684908;540;Germany;Male;64;1;91869.69;1;0;1;95421
7925;15777504;617;France;Female;30;8;0;1;1;1;92621.9
7926;15712938;531;France;Male;44;3;0;2;1;1;34416.79
7927;15592078;590;Germany;Female;27;8;123599.49;2;1;0;1676.92
7928;15596228;490;France;Male;29;4;0;2;1;0;32089.57
7929;15578462;596;Spain;Female;76;9;134208.25;1;1;1;13455.43
7930;15756894;635;France;Male;29;1;0;1;0;1;24865.54
7931;15796167;782;Germany;Male;35;7;98556.89;2;1;0;117644.36
7932;15664808;790;Spain;Female;37;3;0;3;0;0;98897.32
7933;15607278;794;Spain;Female;46;8;134593.79;1;1;1;46386.37
7934;15750299;746;Spain;Male;24;10;68781.82;1;0;1;47997.39
7935;15673984;536;France;Female;35;8;0;1;1;0;171840.24
7936;15609319;711;France;Female;41;3;145754.91;1;1;1;101455.07
7937;15709941;753;France;Male;46;8;0;3;1;0;90747.94
7938;15741275;623;France;Female;57;7;71481.79;2;1;1;84421.34
7939;15707132;465;France;Male;33;5;0;2;0;1;78698.09
7940;15600708;640;Spain;Female;34;3;77826.8;1;1;1;168544.85
7941;15804787;562;France;Male;75;5;87140.85;1;1;1;39351.64
7942;15690021;502;Germany;Female;42;0;132002.7;1;0;1;28204.98
7943;15623478;670;Germany;Female;32;4;102954.68;2;0;1;134942.45
7944;15797910;775;Germany;Male;51;2;123783.25;1;1;1;134901.57
7945;15577751;759;Germany;Male;30;4;101802.67;1;0;0;8693.8
7946;15781777;604;France;Male;33;3;148659.48;1;0;0;42437.75
7947;15721251;554;Spain;Female;41;4;112152.89;1;0;1;36242.19
7948;15602994;487;France;Female;53;10;89550.85;1;0;1;90076.85
7949;15740175;732;Germany;Female;42;2;118889.66;2;0;0;87422.15
7950;15694404;781;France;Female;42;3;156555.54;1;1;1;175674.01
7951;15657529;714;Germany;Male;53;1;99141.86;1;1;1;72496.05
7952;15770185;779;France;Male;32;10;80728.15;1;1;0;86306.75
7953;15662203;579;Germany;Female;42;3;137560.38;2;1;1;85424.34
7954;15680001;602;France;Male;38;7;111835.94;2;1;0;124389.61
7955;15633834;700;Germany;Female;28;3;99705.69;2;0;0;146723.72
7956;15765266;615;France;Male;32;1;0;2;0;0;2139.25
7957;15791867;544;Germany;Male;44;2;108895.93;1;0;0;69228.2
7958;15775294;692;France;Female;31;2;0;2;1;0;91829.17
7959;15727059;476;France;Female;40;4;0;2;0;0;182547.04
7960;15702499;770;Spain;Male;46;9;190678.02;1;1;1;14725.36
7961;15657881;784;France;Male;38;5;136712.91;1;0;1;169920.92
7962;15720687;576;France;Female;41;4;112609.91;1;0;0;191035.18
7963;15687079;646;Spain;Male;69;10;115462.44;1;1;0;40421.87
7964;15763980;632;Germany;Male;30;1;58668.02;1;1;1;78670.52
7965;15611544;701;Germany;Male;36;7;95448.32;2;1;0;189085.07
7966;15666652;781;France;Female;19;3;0;2;1;1;124297.32
7967;15789714;691;Spain;Male;21;3;103000.94;1;1;1;104648.58
7968;15771742;580;Germany;Male;38;9;115442.19;2;1;0;128481.5
7969;15605293;559;France;Female;43;1;0;2;1;1;196645.87
7970;15692631;577;Spain;Female;44;8;115557;1;0;1;127506.76
7971;15665376;647;Germany;Female;35;3;166518.63;2;1;0;147930.46
7972;15772412;554;Spain;Male;30;6;135370.12;1;1;1;179689.05
7973;15759751;483;France;Male;48;1;0;2;1;1;110059.38
7974;15605425;545;Germany;Female;44;2;127536.44;1;1;0;108398.63
7975;15618695;571;Spain;Female;22;3;108117.1;1;0;1;53328.7
7976;15727408;523;Germany;Male;27;8;61688.61;2;1;0;147059.16
7977;15675854;573;Spain;Male;50;0;159304.07;1;0;1;155915.24
7978;15740470;725;France;Male;39;4;160652.45;2;1;0;57643.55
7979;15596455;546;Spain;Female;45;2;0;1;0;0;197789.83
7980;15659820;614;France;Female;34;5;0;2;1;0;185561.89
7981;15696301;719;France;Female;37;9;101455.7;1;1;0;25803.59
7982;15812241;438;Germany;Male;59;7;127197.14;1;1;0;51565.98
7983;15680370;492;France;Male;39;7;0;2;0;1;71323.23
7984;15707007;743;France;Female;39;8;0;1;1;0;94263.44
7985;15567063;766;Germany;Female;34;6;106434.94;1;0;1;137995.66
7986;15617655;564;Spain;Female;35;9;0;2;1;1;105837.38
7987;15691871;503;Germany;Male;42;9;153279.39;1;1;1;151336.96
7988;15743893;471;France;Male;42;3;164951.56;1;1;0;190531.77
7989;15571261;714;Germany;Female;35;6;126077.43;2;1;1;53954.24
7990;15742028;602;France;Female;35;5;0;2;1;0;31050.02
7991;15686463;626;France;Male;38;7;141074.59;1;1;0;52795.56
7992;15654379;588;Spain;Male;59;4;0;2;1;1;27435.41
7993;15724099;674;France;Male;26;6;166257.96;1;1;1;149369.41
7994;15779522;736;France;Female;24;0;0;2;1;0;109355.73
7995;15583850;672;Germany;Male;68;0;126061.51;2;1;1;184936.77
7996;15696539;613;France;Female;21;7;105627.95;1;1;1;36560.51
7997;15760121;712;France;Male;32;9;100606.02;1;1;0;165693.06
7998;15791191;633;France;Male;59;2;103996.74;1;1;1;103159.11
7999;15641312;615;France;Male;36;6;0;1;1;1;27011.8
8000;15782531;684;Spain;Female;31;8;0;2;1;0;188637.05
8001;15724428;544;France;Male;40;8;0;2;1;0;61581.2
8002;15585839;633;France;Male;37;2;0;2;1;0;182258.17
8003;15710375;641;France;Male;41;6;0;2;1;0;65396.79
8004;15579914;633;Germany;Male;30;2;109786.82;2;1;1;139712.81
8005;15642824;826;Spain;Female;56;8;174506.1;2;0;1;161802.82
8006;15622443;549;France;Male;31;4;0;2;0;1;25684.85
8007;15648479;655;France;Female;45;0;0;2;1;0;166830.71
8008;15630580;751;Germany;Male;34;9;108513.25;2;1;1;27097.82
8009;15787035;602;France;Female;35;8;0;2;1;1;152843.53
8010;15624437;825;Spain;Female;32;1;0;2;1;1;42935.15
8011;15626948;701;France;Female;42;6;86167.82;1;1;0;153342.38
8012;15777759;570;France;Male;30;2;131406.56;1;1;1;47952.45
8013;15697318;771;Germany;Male;32;9;77487.2;1;0;0;33143.04
8014;15788930;761;Spain;Male;37;7;132730.17;1;1;0;199293.01
8015;15587690;592;France;Male;28;2;116498.22;1;1;0;144290.25
8016;15658670;669;France;Female;38;8;0;2;1;0;84049.16
8017;15648898;560;Spain;Female;27;7;124995.98;1;1;1;114669.79
8018;15658852;676;France;Male;38;8;0;2;1;1;133692.88
